,Timestamp,Values
929,5/2/2020 7,349.2
930,5/2/2020 8,349.2
931,5/2/2020 9,349.2
932,5/2/2020 10,349.2
933,5/2/2020 11,349.2
934,5/2/2020 12,349.2
935,5/2/2020 13,349.2
936,5/2/2020 14,349.2
937,5/2/2020 15,349.2
938,5/2/2020 16,349.2
939,5/2/2020 17,349.2
940,5/2/2020 18,349.2
941,5/2/2020 19,349.2
942,5/2/2020 20,349.2
943,5/2/2020 21,349.2
944,5/2/2020 22,349.2
945,5/2/2020 23,349.2
946,5/3/2020 0,349.2
947,5/3/2020 1,349.2
948,5/3/2020 2,349.2
949,5/3/2020 3,349.2
950,5/3/2020 4,349.2
951,5/3/2020 6,349.2
952,5/3/2020 7,349.2
953,5/3/2020 8,349.2
954,5/3/2020 9,349.2
955,5/3/2020 10,349.6
956,5/3/2020 11,361.2
957,5/3/2020 12,361.4
958,5/3/2020 13,361.4
959,5/3/2020 14,361.4
960,5/3/2020 15,361.4
961,5/3/2020 16,361.4
962,5/3/2020 17,361.4
963,5/3/2020 18,361.4
964,5/3/2020 19,361.4
965,5/3/2020 20,361.4
966,5/3/2020 21,361.6
967,5/3/2020 22,361.6
968,5/3/2020 23,361.6
969,5/4/2020 0,361.8
970,5/4/2020 1,362.0
971,5/4/2020 2,362.0
972,5/4/2020 3,362.8
973,5/4/2020 4,363.4
974,5/4/2020 5,363.4
975,5/4/2020 6,363.4
976,5/4/2020 7,363.4
977,5/4/2020 8,363.4
978,5/4/2020 9,363.4
979,5/4/2020 10,363.4
980,5/4/2020 11,363.4
981,5/4/2020 12,363.4
982,5/4/2020 13,363.4
983,5/4/2020 14,363.4
984,5/4/2020 15,363.4
985,5/4/2020 16,363.4
986,5/4/2020 17,363.4
987,5/4/2020 18,363.4
988,5/4/2020 19,363.4
989,5/4/2020 20,363.4
990,5/4/2020 21,363.4
991,5/4/2020 22,363.4
992,5/4/2020 23,363.4
993,5/5/2020 0,363.4
994,5/5/2020 1,363.4
995,5/5/2020 2,363.4
996,5/5/2020 3,363.4
997,5/5/2020 4,363.4
998,5/5/2020 5,363.4
999,5/5/2020 6,363.4
1000,5/5/2020 7,363.4
1001,5/5/2020 8,363.4
1002,5/5/2020 9,363.4
1003,5/5/2020 10,363.4
1004,5/5/2020 11,363.4
1005,5/5/2020 12,363.4
1006,5/5/2020 13,363.4
1007,5/5/2020 14,363.4
1008,5/5/2020 15,363.4
1009,5/5/2020 16,363.4
1010,5/5/2020 17,363.4
1011,5/5/2020 18,363.4
1012,5/5/2020 19,363.4
1013,5/5/2020 20,363.4
1014,5/5/2020 21,363.4
1015,5/5/2020 22,363.4
1016,5/5/2020 23,363.4
1017,5/6/2020 0,363.4
1018,5/6/2020 1,363.4
1019,5/6/2020 2,363.4
1020,5/6/2020 3,363.4
1021,5/6/2020 4,363.4
1022,5/6/2020 5,363.4
1023,5/6/2020 6,363.4
1024,5/6/2020 7,363.4
1025,5/6/2020 8,363.4
1026,5/6/2020 9,363.4
1027,5/6/2020 10,363.4
1028,5/6/2020 11,363.4
1029,5/6/2020 12,363.4
1030,5/6/2020 13,364.6
1031,5/6/2020 14,364.6
1032,5/6/2020 15,364.6
1033,5/6/2020 16,364.6
1034,5/6/2020 17,364.6
1035,5/6/2020 18,364.6
1036,5/6/2020 19,364.6
1037,5/6/2020 20,364.6
1038,5/6/2020 21,364.6
1039,5/6/2020 22,364.6
1040,5/6/2020 23,364.6
1041,5/7/2020 0,364.6
1042,5/7/2020 1,364.6
1043,5/7/2020 2,364.6
1044,5/7/2020 3,364.6
1045,5/7/2020 4,364.6
1046,5/7/2020 5,364.6
1047,5/7/2020 6,364.6
1048,5/7/2020 7,364.6
1049,5/7/2020 8,364.6
1050,5/7/2020 9,364.6
1051,5/7/2020 10,364.6
1052,5/7/2020 11,364.6
1053,5/7/2020 12,364.6
1054,5/7/2020 13,364.6
1055,5/7/2020 14,364.6
1056,5/7/2020 15,364.6
1057,5/7/2020 16,364.6
1058,5/7/2020 17,364.6
1059,5/7/2020 18,364.6
1060,5/7/2020 19,364.6
1061,5/7/2020 20,364.6
1062,5/7/2020 21,364.6
1063,5/7/2020 22,364.6
1064,5/7/2020 23,364.6
1065,5/8/2020 0,364.6
1066,5/8/2020 1,364.6
1067,5/8/2020 2,364.6
1068,5/8/2020 3,364.6
1069,5/8/2020 4,364.6
1070,5/8/2020 5,364.6
1071,5/8/2020 6,364.6
1072,5/8/2020 7,364.6
1073,5/8/2020 8,364.6
1074,5/8/2020 9,364.6
1075,5/8/2020 10,364.6
1076,5/8/2020 11,364.6
1077,5/8/2020 12,364.6
1078,5/8/2020 13,364.6
1079,5/8/2020 14,364.6
1080,5/8/2020 15,364.6
1081,5/8/2020 16,364.6
1082,5/8/2020 17,364.6
1083,5/8/2020 18,364.6
1084,5/8/2020 19,364.6
1085,5/8/2020 20,364.6
1086,5/8/2020 21,364.6
1087,5/8/2020 22,364.6
1088,5/8/2020 23,364.6
1089,5/9/2020 0,364.6
1090,5/9/2020 1,364.6
1091,5/9/2020 2,364.6
1092,5/9/2020 3,364.6
1093,5/9/2020 4,364.6
1094,5/9/2020 5,364.6
1095,5/9/2020 6,364.6
1096,5/9/2020 7,364.6
1097,5/9/2020 8,364.6
1098,5/9/2020 9,364.6
1099,5/9/2020 10,364.6
1100,5/9/2020 11,364.6
1101,5/9/2020 12,364.6
1102,5/9/2020 13,364.6
1103,5/9/2020 14,364.6
1104,5/9/2020 15,366.0
1105,5/9/2020 16,366.0
1106,5/9/2020 17,366.0
1107,5/9/2020 18,366.0
1108,5/9/2020 19,366.0
1109,5/9/2020 20,366.0
1110,5/9/2020 21,366.0
1111,5/9/2020 22,366.0
1112,5/9/2020 23,366.0
1113,5/10/2020 0,366.0
1114,5/10/2020 1,366.0
1115,5/10/2020 2,366.0
1116,5/10/2020 3,366.0
1117,5/10/2020 4,366.0
1118,5/10/2020 5,366.0
1119,5/10/2020 6,366.0
1120,5/10/2020 7,366.0
1121,5/10/2020 8,366.0
1122,5/10/2020 9,366.0
1123,5/10/2020 10,366.0
1124,5/10/2020 11,366.0
1125,5/10/2020 12,366.0
1126,5/10/2020 13,366.0
1127,5/10/2020 14,367.6
1128,5/10/2020 15,372.0
1129,5/10/2020 16,372.0
1130,5/10/2020 17,372.0
1131,5/10/2020 19,375.0
1132,5/10/2020 20,375.0
1133,5/10/2020 21,375.0
1134,5/10/2020 22,375.0
1135,5/10/2020 23,375.0
1136,5/11/2020 0,375.0
1137,5/11/2020 1,375.0
1138,5/11/2020 2,375.0
1139,5/11/2020 3,375.0
1140,5/11/2020 4,375.0
1141,5/11/2020 5,375.0
1142,5/11/2020 6,375.0
1143,5/11/2020 7,375.0
1144,5/11/2020 8,375.0
1145,5/11/2020 9,375.0
1146,5/11/2020 10,375.0
1147,5/11/2020 11,375.0
1148,5/11/2020 12,375.0
1149,5/11/2020 13,375.0
1150,5/11/2020 14,378.0
1151,5/11/2020 15,378.6
1152,5/11/2020 16,379.2
1153,5/11/2020 17,379.2
1154,5/11/2020 18,379.2
1155,5/11/2020 19,379.2
1156,5/11/2020 20,379.2
1157,5/11/2020 21,379.2
1158,5/11/2020 22,379.2
1159,5/11/2020 23,379.2
1160,5/12/2020 0,379.2
1161,5/12/2020 1,379.2
1162,5/12/2020 2,379.2
1163,5/12/2020 3,379.2
1164,5/12/2020 4,379.2
1165,5/12/2020 5,379.2
1166,5/12/2020 6,379.2
1167,5/12/2020 7,379.2
1168,5/12/2020 8,379.2
1169,5/12/2020 9,379.2
1170,5/12/2020 10,379.2
1171,5/12/2020 11,379.2
1172,5/12/2020 12,379.2
1173,5/12/2020 13,379.2
1174,5/12/2020 14,379.2
1175,5/12/2020 15,379.2
1176,5/12/2020 16,379.2
1177,5/12/2020 17,379.2
1178,5/12/2020 18,379.2
1179,5/12/2020 20,379.2
1180,5/12/2020 21,379.2
1181,5/12/2020 22,379.2
1182,5/12/2020 23,379.2
1183,5/13/2020 0,379.2
1184,5/13/2020 1,379.2
1185,5/13/2020 2,379.2
1186,5/13/2020 3,379.2
1187,5/13/2020 4,379.2
1188,5/13/2020 5,379.2
1189,5/13/2020 6,379.2
1190,5/13/2020 7,379.2
1191,5/13/2020 8,379.2
1192,5/13/2020 9,379.2
1193,5/13/2020 10,379.2
1194,5/13/2020 11,379.2
1195,5/13/2020 12,379.2
1196,5/13/2020 13,379.2
1197,5/13/2020 14,379.2
1198,5/13/2020 15,379.2
1199,5/13/2020 16,379.2
1200,5/13/2020 17,379.2
1201,5/13/2020 18,379.2
1202,5/13/2020 19,379.2
1203,5/13/2020 20,379.2
1204,5/13/2020 21,379.2
1205,5/13/2020 22,379.2
1206,5/13/2020 23,379.2
1207,5/14/2020 0,379.2
1208,5/14/2020 1,379.2
1209,5/14/2020 2,379.2
1210,5/14/2020 3,379.2
1211,5/14/2020 4,379.2
1212,5/14/2020 5,379.2
1213,5/14/2020 6,379.2
1214,5/14/2020 7,379.2
1215,5/14/2020 8,379.2
1216,5/14/2020 9,379.2
1217,5/14/2020 10,379.2
1218,5/14/2020 11,379.2
1219,5/14/2020 12,379.2
1220,5/14/2020 13,379.2
1221,5/14/2020 14,379.2
1222,5/14/2020 15,382.0
1223,5/14/2020 16,382.2
1224,5/14/2020 17,382.2
1225,5/14/2020 18,382.2
1226,5/14/2020 19,382.2
1227,5/14/2020 20,382.2
1228,5/14/2020 21,382.2
1229,5/14/2020 22,382.2
1230,5/14/2020 23,382.2
1231,5/15/2020 0,382.2
1232,5/15/2020 1,382.2
1233,5/15/2020 2,382.2
1234,5/15/2020 3,382.2
1235,5/15/2020 4,382.2
1236,5/15/2020 5,382.2
1237,5/15/2020 6,382.2
1238,5/15/2020 7,382.2
1239,5/15/2020 8,382.2
1240,5/15/2020 9,382.2
1241,5/15/2020 10,382.2
1242,5/15/2020 11,382.2
1243,5/15/2020 12,382.2
1244,5/15/2020 13,382.2
1245,5/15/2020 14,382.2
1246,5/15/2020 15,382.2
1247,5/15/2020 16,382.2
1248,5/15/2020 17,382.2
1249,5/15/2020 18,382.2
1250,5/15/2020 19,382.2
1251,5/15/2020 20,382.2
1252,5/15/2020 21,382.2
1253,5/15/2020 22,382.2
1254,5/15/2020 23,382.2
1255,5/16/2020 0,382.2
1256,5/16/2020 1,382.2
1257,5/16/2020 2,382.4
1258,5/16/2020 3,382.4
1259,5/16/2020 4,382.4
1260,5/16/2020 5,382.4
1261,5/16/2020 6,382.4
1262,5/16/2020 7,382.4
1263,5/16/2020 8,382.4
1264,5/16/2020 9,382.4
1265,5/16/2020 10,382.4
1266,5/16/2020 11,382.4
1267,5/16/2020 12,382.4
1268,5/16/2020 13,387.8
1269,5/16/2020 14,387.8
1270,5/16/2020 15,387.8
1271,5/16/2020 16,387.8
1272,5/16/2020 17,387.8
1273,5/16/2020 18,387.8
1274,5/16/2020 19,387.8
1275,5/16/2020 20,387.8
1276,5/16/2020 21,387.8
1277,5/16/2020 22,391.4
1278,5/16/2020 23,391.8
1279,5/17/2020 0,392.0
1280,5/17/2020 1,392.0
1281,5/17/2020 2,392.0
1282,5/17/2020 3,392.0
1283,5/17/2020 4,392.0
1284,5/17/2020 5,392.0
1285,5/17/2020 6,392.0
1286,5/17/2020 7,392.0
1287,5/17/2020 8,392.0
1288,5/17/2020 9,392.0
1289,5/17/2020 10,392.0
1290,5/17/2020 11,392.0
1291,5/17/2020 12,392.0
1292,5/17/2020 13,395.6
1293,5/17/2020 14,395.6
1294,5/17/2020 15,395.6
1295,5/17/2020 16,395.6
1296,5/17/2020 17,395.6
1297,5/17/2020 18,395.6
1298,5/17/2020 19,395.6
1299,5/17/2020 20,395.6
1300,5/17/2020 21,395.6
1301,5/17/2020 22,395.6
1302,5/17/2020 23,395.6
1303,5/18/2020 0,395.6
1304,5/18/2020 1,395.6
1305,5/18/2020 2,395.6
1306,5/18/2020 3,395.6
1307,5/18/2020 4,395.6
1308,5/18/2020 5,395.6
1309,5/18/2020 6,395.6
1310,5/18/2020 7,395.6
1311,5/18/2020 8,395.6
1312,5/18/2020 9,395.6
1313,5/18/2020 10,395.6
1314,5/18/2020 11,395.6
1315,5/18/2020 12,395.6
1316,5/18/2020 13,395.6
1317,5/18/2020 14,395.6
1318,5/18/2020 15,395.6
1319,5/18/2020 16,395.6
1320,5/18/2020 17,395.6
1321,5/18/2020 18,395.6
1322,5/18/2020 19,395.6
1323,5/18/2020 20,395.6
1324,5/18/2020 21,395.6
1325,5/18/2020 22,395.6
1326,5/18/2020 23,395.6
1327,5/19/2020 0,395.6
1328,5/19/2020 1,395.6
1329,5/19/2020 2,395.6
1330,5/19/2020 3,395.6
1331,5/19/2020 4,395.6
1332,5/19/2020 5,395.6
1333,5/19/2020 6,395.6
1334,5/19/2020 7,395.6
1335,5/19/2020 8,395.6
1336,5/19/2020 9,395.6
1337,5/19/2020 10,395.6
1338,5/19/2020 11,395.6
1339,5/19/2020 12,395.6
1340,5/19/2020 13,395.6
1341,5/19/2020 14,395.6
1342,5/19/2020 15,395.6
1343,5/19/2020 16,395.6
1344,5/19/2020 17,395.6
1345,5/19/2020 18,395.6
1346,5/19/2020 19,395.6
1347,5/19/2020 20,395.6
1348,5/19/2020 21,395.6
1349,5/19/2020 22,395.6
1350,5/19/2020 23,395.6
1351,5/20/2020 0,395.6
1352,5/20/2020 1,395.6
1353,5/20/2020 2,395.6
1354,5/20/2020 3,395.6
1355,5/20/2020 4,395.6
1356,5/20/2020 5,395.6
1357,5/20/2020 6,395.6
1358,5/20/2020 7,395.6
1359,5/20/2020 8,395.6
1360,5/20/2020 9,395.6
1361,5/20/2020 0,395.6
1362,5/20/2020 1,395.6
1363,5/20/2020 2,395.6
1364,5/20/2020 3,395.6
1365,5/20/2020 4,395.6
1366,5/20/2020 5,395.6
1367,5/20/2020 6,395.6
1368,5/20/2020 7,395.6
1369,5/20/2020 8,395.6
1370,5/20/2020 9,395.6
1371,5/20/2020 10,395.6
1372,5/20/2020 11,395.6
1373,5/20/2020 12,395.6
1374,5/20/2020 13,395.6
1375,5/20/2020 14,395.6
1376,5/20/2020 15,398.0
1377,5/20/2020 16,398.2
1378,5/20/2020 17,398.2
1379,5/20/2020 18,398.2
1380,5/20/2020 19,398.4
1381,5/20/2020 20,399.6
1382,5/20/2020 21,401.4
1383,5/20/2020 22,401.4
1384,5/20/2020 23,401.4
1385,5/21/2020 0,401.4
1386,5/21/2020 1,401.4
1387,5/21/2020 2,401.4
1388,5/21/2020 3,401.4
1389,5/21/2020 4,401.4
1390,5/21/2020 5,401.4
1391,5/21/2020 6,401.4
1392,5/21/2020 7,401.4
1393,5/21/2020 8,401.4
1394,5/21/2020 9,401.4
1395,5/21/2020 10,401.4
1396,5/21/2020 11,401.4
1397,5/21/2020 12,401.4
1398,5/21/2020 13,401.4
1399,5/21/2020 14,401.4
1400,5/21/2020 15,401.4
1401,5/21/2020 16,401.4
1402,5/21/2020 17,401.4
1403,5/21/2020 18,401.4
1404,5/21/2020 19,401.4
1405,5/21/2020 20,401.4
1406,5/21/2020 21,401.4
1407,5/21/2020 22,401.4
1408,5/21/2020 23,401.4
1409,5/22/2020 0,401.4
1410,5/22/2020 1,401.4
1411,5/22/2020 2,401.4
1412,5/22/2020 3,401.4
1413,5/22/2020 4,401.4
1414,5/22/2020 5,401.4
1415,5/22/2020 6,401.4
1416,5/22/2020 7,401.4
1417,5/22/2020 8,401.4
1418,5/22/2020 9,401.4
1419,5/22/2020 10,401.4
1420,5/22/2020 11,401.4
1421,5/22/2020 12,401.4
1422,5/22/2020 13,401.4
1423,5/22/2020 14,401.4
1424,5/22/2020 15,418.2
1425,5/22/2020 16,432.6
1426,5/22/2020 17,432.6
1427,5/22/2020 18,432.8
1428,5/22/2020 19,432.8
1429,5/22/2020 20,433.2
1430,5/22/2020 21,433.2
1431,5/22/2020 22,433.2
1432,5/22/2020 23,433.2
1433,5/23/2020 0,433.2
1434,5/23/2020 1,433.2
1435,5/23/2020 2,433.2
1436,5/23/2020 3,433.2
1437,5/23/2020 4,433.2
1438,5/23/2020 5,433.2
1439,5/23/2020 6,433.2
1440,5/23/2020 7,433.2
1441,5/23/2020 8,433.2
1442,5/23/2020 9,433.2
1443,5/23/2020 10,433.2
1444,5/23/2020 11,433.2
1445,5/23/2020 12,433.2
1446,5/23/2020 13,433.2
1447,5/23/2020 14,433.2
1448,5/23/2020 15,433.2
1449,5/23/2020 16,433.2
1450,5/23/2020 17,441.8
1451,5/23/2020 18,450.6
1452,5/23/2020 19,451.0
1453,5/23/2020 20,451.4
1454,5/23/2020 21,451.4
1455,5/23/2020 22,451.4
1456,5/23/2020 23,451.4
1457,5/24/2020 0,451.4
1458,5/24/2020 1,451.4
1459,5/24/2020 2,451.4
1460,5/24/2020 3,451.4
1461,5/24/2020 4,451.4
1462,5/24/2020 5,451.4
1463,5/24/2020 6,451.4
1464,5/24/2020 7,451.4
1465,5/24/2020 8,451.4
1466,5/24/2020 9,451.4
1467,5/24/2020 10,451.4
1468,5/24/2020 11,451.4
1469,5/24/2020 12,451.4
1470,5/24/2020 13,451.4
1471,5/24/2020 14,451.4
1472,5/24/2020 15,451.4
1473,5/24/2020 16,451.4
1474,5/24/2020 17,451.4
1475,5/24/2020 18,451.4
1476,5/24/2020 19,451.4
1477,5/24/2020 20,451.4
1478,5/24/2020 21,451.4
1479,5/24/2020 22,451.4
1480,5/24/2020 23,451.4
1481,5/25/2020 0,451.4
1482,5/25/2020 1,451.4
1483,5/25/2020 2,451.4
1484,5/25/2020 3,451.4
1485,5/25/2020 4,451.4
1486,5/25/2020 5,451.4
1487,5/25/2020 6,451.4
1488,5/25/2020 7,451.4
1489,5/25/2020 8,451.4
1490,5/25/2020 9,451.4
1491,5/25/2020 10,451.4
1492,5/25/2020 11,451.4
1493,5/25/2020 12,451.4
1494,5/25/2020 13,451.4
1495,5/25/2020 14,451.4
1496,5/25/2020 15,451.4
1497,5/25/2020 16,451.4
1498,5/25/2020 17,451.4
1499,5/25/2020 18,451.4
1500,5/25/2020 19,451.4
1501,5/25/2020 20,451.4
1502,5/25/2020 21,451.4
1503,5/25/2020 22,451.4
1504,5/25/2020 23,451.4
1505,5/26/2020 0,451.4
1506,5/26/2020 1,451.4
1507,5/26/2020 2,451.4
1508,5/26/2020 3,451.4
1509,5/26/2020 4,451.4
1510,5/26/2020 5,451.4
1511,5/26/2020 6,451.4
1512,5/26/2020 7,451.4
1513,5/26/2020 8,451.4
1514,5/26/2020 9,451.4
1515,5/26/2020 10,451.4
1516,5/26/2020 11,451.4
1517,5/26/2020 12,451.4
1518,5/26/2020 13,451.4
1519,5/26/2020 14,451.4
1520,5/26/2020 15,451.4
1521,5/26/2020 16,451.4
1522,5/26/2020 17,451.4
1523,5/26/2020 18,451.4
1524,5/26/2020 19,451.4
1525,5/26/2020 20,451.4
1526,5/26/2020 21,451.4
1527,5/26/2020 22,451.4
1528,5/26/2020 23,451.4
1529,5/27/2020 0,451.4
1530,5/27/2020 1,451.4
1531,5/27/2020 2,451.4
1532,5/27/2020 3,451.4
1533,5/27/2020 7,451.4
1534,5/27/2020 8,451.4
1535,5/27/2020 9,451.4
1536,5/27/2020 10,451.4
1537,5/27/2020 11,451.4
1538,5/27/2020 12,451.4
1539,5/27/2020 13,451.4
1540,5/27/2020 14,451.4
1541,5/27/2020 15,451.4
1542,5/27/2020 16,451.4
1543,5/27/2020 17,453.2
1544,5/27/2020 18,453.6
1545,5/27/2020 19,453.6
1546,5/27/2020 20,453.6
1547,5/27/2020 21,453.6
1548,5/27/2020 22,453.6
1549,5/27/2020 23,453.6
1550,5/28/2020 0,453.6
1551,5/28/2020 1,453.6
1552,5/28/2020 2,453.6
1553,5/28/2020 3,453.6
1554,5/28/2020 4,453.6
1555,5/28/2020 5,453.6
1556,5/28/2020 6,453.6
1557,5/28/2020 7,453.6
1558,5/28/2020 8,453.6
1559,5/28/2020 9,453.6
1560,5/28/2020 10,453.6
1561,5/28/2020 11,453.6
1562,5/28/2020 12,453.6
1563,5/28/2020 13,453.6
1564,5/28/2020 14,453.6
1565,5/28/2020 15,453.6
1566,5/28/2020 16,453.8
1567,5/28/2020 17,454.6
1568,5/28/2020 18,454.6
1569,5/28/2020 19,454.6
1570,5/28/2020 20,454.6
1571,5/28/2020 21,454.6
1572,5/28/2020 22,454.6
1573,5/28/2020 23,454.6
1574,5/29/2020 0,454.6
1575,5/29/2020 1,454.6
1576,5/29/2020 2,454.6
1577,5/29/2020 3,454.6
1578,5/29/2020 4,454.6
1579,5/29/2020 5,454.6
1580,5/29/2020 6,454.6
1581,5/29/2020 7,454.6
1582,5/29/2020 8,454.6
1583,5/29/2020 9,454.6
1584,5/29/2020 10,454.6
1585,5/29/2020 11,454.6
1586,5/29/2020 12,454.6
1587,5/29/2020 13,456.6
1588,5/29/2020 14,456.6
1589,5/29/2020 15,456.6
1590,5/29/2020 16,456.6
1591,5/29/2020 17,456.6
1592,5/29/2020 18,456.6
1593,5/29/2020 19,456.6
1594,5/29/2020 20,456.6
1595,5/29/2020 21,456.6
1596,5/29/2020 22,456.6
1597,5/29/2020 23,456.6
1598,5/30/2020 0,456.6
1599,5/30/2020 1,456.6
1600,5/30/2020 2,456.6
1601,5/30/2020 3,456.6
1602,5/30/2020 4,456.6
1603,5/30/2020 5,456.6
1604,5/30/2020 6,456.6
1605,5/30/2020 7,456.6
1606,5/30/2020 8,456.6
1607,5/30/2020 9,456.6
1608,5/30/2020 10,456.6
1609,5/30/2020 11,456.6
1610,5/30/2020 12,456.6
1611,5/30/2020 13,456.6
1612,5/30/2020 14,456.6
1613,5/30/2020 15,481.8
1614,5/30/2020 16,483.8
1615,5/30/2020 17,483.8
1616,5/30/2020 18,484.0
1617,5/30/2020 19,484.2
1618,5/30/2020 20,484.2
1619,5/30/2020 21,487.8
1620,5/30/2020 22,488.0
1621,5/30/2020 23,488.0
1622,5/31/2020 0,488.0
1623,5/31/2020 1,488.0
1624,5/31/2020 2,488.0
1625,5/31/2020 3,488.0
1626,5/31/2020 4,488.0
1627,5/31/2020 5,488.0
1628,5/31/2020 6,488.0
1629,5/31/2020 7,488.0
1630,5/31/2020 8,488.0
1631,5/31/2020 9,488.0
1632,5/31/2020 10,488.0
1633,5/31/2020 11,488.0
1634,5/31/2020 12,488.0
1635,5/31/2020 13,488.0
1636,5/31/2020 14,488.0
1637,5/31/2020 15,488.0
1638,5/31/2020 16,488.0
1639,5/31/2020 17,488.0
1640,5/31/2020 18,488.0
1641,5/31/2020 19,488.0
1642,5/31/2020 20,488.0
1643,5/31/2020 21,488.0
1644,5/31/2020 22,488.0
1645,5/31/2020 23,488.0
1646,6/1/2020 0,488.0
1647,6/1/2020 1,488.0
1648,6/1/2020 2,488.0
1649,6/1/2020 3,488.0
1650,6/1/2020 4,488.0
1651,6/1/2020 5,488.0
1652,6/1/2020 6,488.0
1653,6/1/2020 7,488.0
1654,6/1/2020 8,488.0
1655,6/1/2020 9,488.0
1656,6/1/2020 10,488.0
1657,6/1/2020 11,488.0
1658,6/1/2020 12,488.0
1659,6/1/2020 13,498.8
1660,6/1/2020 14,498.8
1661,6/1/2020 15,498.8
1662,6/1/2020 16,498.8
1663,6/1/2020 17,498.8
1664,6/1/2020 18,498.8
1665,6/1/2020 19,498.8
1666,6/1/2020 20,498.8
1667,6/1/2020 21,498.8
1668,6/1/2020 22,498.8
1669,6/1/2020 23,498.8
1670,6/2/2020 0,498.8
1671,6/2/2020 1,498.8
1672,6/2/2020 2,498.8
1673,6/2/2020 3,498.8
1674,6/2/2020 4,498.8
1675,6/2/2020 5,498.8
1676,6/2/2020 6,498.8
1677,6/2/2020 7,498.8
1678,6/2/2020 8,498.8
1679,6/2/2020 9,498.8
1680,6/2/2020 10,498.8
1681,6/2/2020 11,498.8
1682,6/2/2020 12,498.8
1683,6/2/2020 13,498.8
1684,6/2/2020 14,498.8
1685,6/2/2020 15,498.8
1686,6/2/2020 16,498.8
1687,6/2/2020 17,498.8
1688,6/2/2020 18,498.8
1689,6/2/2020 19,498.8
1690,6/2/2020 20,498.8
1691,6/2/2020 21,498.8
1692,6/2/2020 22,498.8
1693,6/2/2020 23,498.8
1694,6/3/2020 0,498.8
1695,6/3/2020 1,498.8
1696,6/3/2020 2,498.8
1697,6/3/2020 3,498.8
1698,6/3/2020 4,498.8
1699,6/3/2020 5,498.8
1700,6/3/2020 6,498.8
1701,6/3/2020 7,498.8
1702,6/3/2020 8,498.8
1703,6/3/2020 9,498.8
1704,6/3/2020 10,498.8
1705,6/3/2020 11,498.8
1706,6/3/2020 12,498.8
1707,6/3/2020 13,498.8
1708,6/3/2020 14,498.8
1709,6/3/2020 15,507.0
1710,6/3/2020 16,516.0
1711,6/3/2020 17,516.0
1712,6/3/2020 18,516.0
1713,6/3/2020 19,516.0
1714,6/3/2020 20,516.0
1715,6/3/2020 21,516.0
1716,6/3/2020 22,516.0
1717,6/3/2020 23,516.0
1718,6/4/2020 0,516.0
1719,6/4/2020 1,516.0
1720,6/4/2020 2,516.0
1721,6/4/2020 3,516.0
1722,6/4/2020 4,516.0
1723,6/4/2020 5,516.0
1724,6/4/2020 6,516.0
1725,6/4/2020 7,516.0
1726,6/4/2020 8,516.0
1727,6/4/2020 9,516.0
1728,6/4/2020 10,516.0
1729,6/4/2020 11,516.0
1730,6/4/2020 0,516.0
1731,6/4/2020 1,516.0
1732,6/4/2020 2,516.0
1733,6/4/2020 3,516.0
1734,6/4/2020 4,516.0
1735,6/4/2020 5,516.0
1736,6/4/2020 6,516.0
1737,6/4/2020 7,516.0
1738,6/4/2020 8,516.0
1739,6/4/2020 9,516.0
1740,6/4/2020 10,516.0
1741,6/4/2020 11,516.0
1742,6/4/2020 12,516.0
1743,6/4/2020 13,516.0
1744,6/4/2020 14,516.0
1745,6/4/2020 15,516.0
1746,6/4/2020 16,516.0
1747,6/4/2020 17,516.0
1748,6/4/2020 18,516.0
1749,6/4/2020 19,516.0
1750,6/4/2020 20,516.0
1751,6/4/2020 21,516.0
1752,6/4/2020 22,516.0
1753,6/4/2020 23,516.0
1754,6/5/2020 0,516.0
1755,6/5/2020 1,516.0
1756,6/5/2020 2,516.0
1757,6/5/2020 3,516.0
1758,6/5/2020 4,516.0
1759,6/5/2020 5,516.0
1760,6/5/2020 6,516.0
1761,6/5/2020 7,516.0
1762,6/5/2020 8,516.0
1763,6/5/2020 9,516.0
1764,6/5/2020 10,516.0
1765,6/5/2020 11,516.0
1766,6/5/2020 12,516.0
1767,6/5/2020 13,516.0
1768,6/5/2020 14,516.0
1769,6/5/2020 15,516.0
1770,6/5/2020 16,516.0
1771,6/5/2020 17,516.0
1772,6/5/2020 18,516.0
1773,6/5/2020 19,516.0
1774,6/5/2020 20,516.0
1775,6/5/2020 21,516.0
1776,6/5/2020 22,516.0
1777,6/5/2020 23,516.0
1778,6/6/2020 0,516.0
1779,6/6/2020 1,516.0
1780,6/6/2020 2,516.0
1781,6/6/2020 3,516.0
1782,6/6/2020 4,516.0
1783,6/6/2020 5,516.0
1784,6/6/2020 6,516.0
1785,6/6/2020 7,516.0
1786,6/6/2020 8,516.0
1787,6/6/2020 9,516.0
1788,6/6/2020 10,516.0
1789,6/6/2020 11,516.0
1790,6/6/2020 12,516.0
1791,6/6/2020 13,516.0
1792,6/6/2020 14,516.0
1793,6/6/2020 15,516.0
1794,6/6/2020 16,527.4
1795,6/6/2020 17,531.6
1796,6/6/2020 18,531.6
1797,6/6/2020 19,531.6
1798,6/6/2020 20,531.6
1799,6/6/2020 21,531.6
1800,6/6/2020 22,531.6
1801,6/6/2020 23,531.6
1802,6/7/2020 1,531.6
1803,6/7/2020 2,531.6
1804,6/7/2020 3,531.6
1805,6/7/2020 4,531.6
1806,6/7/2020 5,531.6
