,Timestamp,Values
1794,6/6/2020 15,1.48769
1795,6/6/2020 16,1.48769
1796,6/6/2020 17,1.53544
1797,6/6/2020 18,1.463815
1798,6/6/2020 19,1.559315
1799,6/6/2020 20,1.53544
1800,6/6/2020 21,1.53544
1801,6/6/2020 22,1.463815
1802,6/6/2020 23,1.48769
1803,6/7/2020 1,1.463815
1804,6/7/2020 2,1.511565
1805,6/7/2020 3,1.48769
1806,6/7/2020 4,1.48769
1807,6/7/2020 5,1.511565
1808,6/7/2020 6,1.463815
1809,6/7/2020 7,1.48769
1810,6/7/2020 8,1.53544
1811,6/7/2020 9,1.53544
1812,6/7/2020 10,1.511565
1813,6/7/2020 11,1.48769
1814,6/7/2020 12,1.559315
1815,6/7/2020 13,1.43994
1816,6/7/2020 14,1.48769
1817,6/7/2020 15,1.511565
1818,6/7/2020 16,1.53544
1819,6/7/2020 17,1.53544
1820,6/7/2020 18,1.511565
1821,6/7/2020 19,1.607065
1822,6/7/2020 20,1.63094
1823,6/7/2020 21,1.6786900000000002
1824,6/7/2020 22,1.63094
1825,6/7/2020 23,1.702565
1826,6/8/2020 0,1.607065
1827,6/8/2020 2,1.63094
1828,6/8/2020 3,1.607065
1829,6/8/2020 4,1.63094
1830,6/8/2020 5,1.63094
1831,6/8/2020 6,1.607065
1832,6/8/2020 7,1.559315
1833,6/8/2020 8,1.607065
1834,6/8/2020 9,1.559315
1835,6/8/2020 10,1.511565
1836,6/8/2020 11,1.511565
1837,6/8/2020 12,1.53544
1838,6/8/2020 13,1.58319
1839,6/8/2020 14,1.559315
1840,6/8/2020 15,1.53544
1841,6/8/2020 16,1.58319
1842,6/8/2020 17,1.511565
1843,6/8/2020 18,1.53544
1844,6/8/2020 19,1.463815
1845,6/8/2020 20,1.48769
1846,6/8/2020 21,1.559315
1847,6/8/2020 22,1.559315
1848,6/8/2020 23,1.58319
1849,6/9/2020 0,1.48769
1850,6/9/2020 1,1.48769
1851,6/9/2020 2,1.511565
1852,6/9/2020 3,1.48769
1853,6/9/2020 4,1.463815
1854,6/9/2020 5,1.48769
1855,6/9/2020 6,1.53544
1856,6/9/2020 7,1.559315
1857,6/9/2020 8,1.559315
1858,6/9/2020 9,1.48769
1859,6/9/2020 10,1.48769
1860,6/9/2020 11,1.48769
1861,6/9/2020 12,1.463815
1862,6/9/2020 13,1.511565
1863,6/9/2020 14,1.559315
1864,6/9/2020 15,1.559315
1865,6/9/2020 16,1.53544
1866,6/9/2020 17,1.53544
1867,6/9/2020 18,1.53544
1868,6/9/2020 19,1.53544
1869,6/9/2020 20,1.6786900000000002
1870,6/9/2020 21,2.084565
1871,6/9/2020 22,2.1084400000000003
1872,6/9/2020 23,2.1800650000000004
1873,6/10/2020 0,2.132315
1874,6/10/2020 1,2.25169
1875,6/10/2020 2,2.15619
1876,6/10/2020 3,2.418815
1877,6/10/2020 4,2.132315
1878,6/10/2020 5,2.1084400000000003
1879,6/10/2020 6,2.132315
1880,6/10/2020 7,2.084565
1881,6/10/2020 8,1.989065
1882,6/10/2020 9,1.941315
1883,6/10/2020 10,1.893565
1884,6/10/2020 11,1.941315
1885,6/10/2020 12,1.893565
1886,6/10/2020 13,1.9174400000000005
1887,6/10/2020 14,1.989065
1888,6/10/2020 15,2.06069
1889,6/10/2020 16,2.1084400000000003
1890,6/10/2020 17,2.1084400000000003
1891,6/10/2020 18,2.0368150000000003
1892,6/10/2020 19,2.1084400000000003
1893,6/10/2020 20,2.0368150000000003
1894,6/10/2020 21,2.01294
1895,6/10/2020 22,2.01294
1896,6/10/2020 23,1.989065
1897,6/11/2020 0,2.01294
1898,6/11/2020 1,2.0368150000000003
1899,6/11/2020 2,1.941315
1900,6/11/2020 3,1.96519
1901,6/11/2020 4,1.941315
1902,6/11/2020 5,1.893565
1903,6/11/2020 6,1.845815
1904,6/11/2020 7,1.86969
1905,6/11/2020 8,1.893565
1906,6/11/2020 9,1.86969
1907,6/11/2020 10,1.7980650000000002
1908,6/11/2020 11,1.7741900000000002
1909,6/11/2020 12,1.750315
1910,6/11/2020 13,1.845815
1911,6/11/2020 14,1.893565
1912,6/11/2020 15,2.06069
1913,6/11/2020 16,2.15619
1914,6/11/2020 17,2.084565
1915,6/11/2020 18,2.132315
1916,6/11/2020 19,2.084565
1917,6/11/2020 20,1.989065
1918,6/11/2020 21,2.01294
1919,6/11/2020 22,1.96519
1920,6/11/2020 23,2.01294
1921,6/12/2020 0,2.084565
1922,6/12/2020 1,2.0368150000000003
1923,6/12/2020 2,2.01294
1924,6/12/2020 3,1.941315
1925,6/12/2020 4,1.9174400000000005
1926,6/12/2020 5,1.96519
1927,6/12/2020 6,1.9174400000000005
1928,6/12/2020 7,1.893565
1929,6/12/2020 8,1.893565
1930,6/12/2020 9,1.86969
1931,6/12/2020 10,1.86969
1932,6/12/2020 11,1.893565
1933,6/12/2020 12,1.82194
1934,6/12/2020 13,1.82194
1935,6/12/2020 14,1.845815
1936,6/12/2020 15,1.7980650000000002
1937,6/12/2020 16,1.7980650000000002
1938,6/12/2020 17,1.7264400000000002
1939,6/12/2020 18,2.06069
1940,6/12/2020 19,1.96519
1941,6/12/2020 20,1.9174400000000005
1942,6/12/2020 21,2.01294
1943,6/12/2020 22,2.01294
1944,6/12/2020 23,1.96519
1945,6/13/2020 0,1.96519
1946,6/13/2020 1,1.9174400000000005
1947,6/13/2020 2,1.845815
1948,6/13/2020 3,1.893565
1949,6/13/2020 4,1.82194
1950,6/13/2020 5,1.86969
1951,6/13/2020 6,1.7980650000000002
1952,6/13/2020 7,1.7741900000000002
1953,6/13/2020 8,1.82194
1954,6/13/2020 9,1.7980650000000002
1955,6/13/2020 10,1.82194
1956,6/13/2020 11,1.7980650000000002
1957,6/13/2020 12,1.7980650000000002
1958,6/13/2020 13,1.750315
1959,6/13/2020 14,1.7264400000000002
1960,6/13/2020 15,1.750315
1961,6/13/2020 16,1.6786900000000002
1962,6/13/2020 17,1.7264400000000002
1963,6/13/2020 18,1.7264400000000002
1964,6/13/2020 19,1.7264400000000002
1965,6/13/2020 20,1.654815
1966,6/13/2020 21,1.7264400000000002
1967,6/13/2020 22,1.7264400000000002
1968,6/13/2020 23,1.7264400000000002
1969,6/14/2020 0,1.654815
1970,6/14/2020 1,1.7264400000000002
1971,6/14/2020 2,1.654815
1972,6/14/2020 3,1.63094
1973,6/14/2020 4,1.654815
1974,6/14/2020 5,1.63094
1975,6/14/2020 6,1.702565
1976,6/14/2020 7,1.607065
1977,6/14/2020 8,1.702565
1978,6/14/2020 9,1.63094
1979,6/14/2020 10,1.6786900000000002
1980,6/14/2020 11,1.63094
1981,6/14/2020 12,1.607065
1982,6/14/2020 13,1.654815
1983,6/14/2020 14,1.702565
1984,6/14/2020 15,1.607065
1985,6/14/2020 16,1.6786900000000002
1986,6/14/2020 17,1.63094
1987,6/14/2020 18,1.607065
1988,6/14/2020 19,1.63094
1989,6/14/2020 20,1.6786900000000002
1990,6/14/2020 21,1.6786900000000002
1991,6/14/2020 22,1.6786900000000002
1992,6/14/2020 23,1.654815
1993,6/15/2020 0,1.607065
1994,6/15/2020 1,1.6786900000000002
1995,6/15/2020 2,1.607065
1996,6/15/2020 3,1.58319
1997,6/15/2020 4,1.607065
1998,6/15/2020 5,1.58319
1999,6/15/2020 6,1.58319
2000,6/15/2020 7,1.58319
2001,6/15/2020 8,1.654815
2002,6/15/2020 9,1.58319
2003,6/15/2020 10,1.63094
2004,6/15/2020 11,1.63094
2005,6/15/2020 12,1.607065
2006,6/15/2020 13,1.63094
2007,6/15/2020 14,1.702565
2008,6/15/2020 15,1.7264400000000002
2009,6/15/2020 16,1.845815
2010,6/15/2020 17,1.96519
2011,6/15/2020 18,1.96519
2012,6/15/2020 19,2.01294
2013,6/15/2020 20,1.96519
2014,6/15/2020 21,1.989065
2015,6/15/2020 22,1.941315
2016,6/15/2020 23,1.941315
2017,6/16/2020 0,1.9174400000000005
2018,6/16/2020 1,1.893565
2019,6/16/2020 2,1.893565
2020,6/16/2020 3,1.82194
2021,6/16/2020 4,1.893565
2022,6/16/2020 5,1.845815
2023,6/16/2020 6,1.7980650000000002
2024,6/16/2020 7,1.845815
2025,6/16/2020 8,1.7741900000000002
2026,6/16/2020 9,1.82194
2027,6/16/2020 10,1.7980650000000002
2028,6/16/2020 11,1.7264400000000002
2029,6/16/2020 12,1.7264400000000002
2030,6/16/2020 13,1.7264400000000002
2031,6/16/2020 14,1.750315
2032,6/16/2020 15,1.7741900000000002
2033,6/16/2020 16,1.750315
2034,6/16/2020 17,1.6786900000000002
2035,6/16/2020 18,2.418815
2036,6/16/2020 19,2.227815
2037,6/16/2020 20,2.20394
2038,6/16/2020 21,2.15619
2039,6/16/2020 22,2.06069
2040,6/16/2020 23,2.1800650000000004
2041,6/17/2020 0,2.01294
2042,6/17/2020 1,2.06069
2043,6/17/2020 2,2.0368150000000003
2044,6/17/2020 3,1.96519
2045,6/17/2020 4,2.0368150000000003
2046,6/17/2020 5,1.989065
2047,6/17/2020 6,1.9174400000000005
2048,6/17/2020 7,1.893565
2049,6/17/2020 8,1.9174400000000005
2050,6/17/2020 9,1.941315
2051,6/17/2020 10,1.9174400000000005
2052,6/17/2020 11,1.845815
2053,6/17/2020 12,1.845815
2054,6/17/2020 13,1.845815
2055,6/17/2020 14,1.86969
2056,6/17/2020 15,1.845815
2057,6/17/2020 16,1.893565
2058,6/17/2020 17,1.96519
2059,6/17/2020 18,1.989065
2060,6/17/2020 19,2.5143150000000003
2061,6/17/2020 20,2.848565
2062,6/17/2020 21,2.72919
2063,6/17/2020 22,2.609815
2064,6/17/2020 23,2.49044
2065,6/18/2020 0,2.466565
2066,6/18/2020 1,2.418815
2067,6/18/2020 2,2.29944
2068,6/18/2020 3,2.227815
2069,6/18/2020 4,2.15619
2070,6/18/2020 5,2.1800650000000004
2071,6/18/2020 6,2.084565
2072,6/18/2020 7,2.0368150000000003
2073,6/18/2020 8,2.084565
2074,6/18/2020 9,2.0368150000000003
2075,6/18/2020 10,1.989065
2076,6/18/2020 11,2.01294
2077,6/18/2020 12,2.0368150000000003
2078,6/18/2020 13,1.96519
2079,6/18/2020 14,1.96519
2080,6/18/2020 15,1.989065
2081,6/18/2020 16,2.1084400000000003
2082,6/18/2020 17,2.20394
2083,6/18/2020 18,2.29944
2084,6/18/2020 19,2.7530650000000003
2085,6/18/2020 20,3.63644
2086,6/18/2020 21,3.708065
2087,6/18/2020 22,3.5648150000000003
2088,6/18/2020 23,3.30219
2089,6/19/2020 0,3.20669
2090,6/19/2020 1,3.06344
2091,6/19/2020 2,2.896315
2092,6/19/2020 3,2.800815
2093,6/19/2020 4,2.800815
2094,6/19/2020 5,2.63369
2095,6/19/2020 6,2.5859400000000003
2096,6/19/2020 7,2.53819
2097,6/19/2020 8,2.5143150000000003
2098,6/19/2020 9,2.49044
2099,6/19/2020 10,2.44269
2100,6/19/2020 11,2.418815
2101,6/19/2020 12,2.29944
2102,6/19/2020 13,2.371065
2103,6/19/2020 14,2.3471900000000003
2104,6/19/2020 15,2.7530650000000003
2105,6/19/2020 16,2.63369
2106,6/19/2020 17,2.77694
2107,6/19/2020 18,2.848565
2108,6/19/2020 19,2.77694
2109,6/19/2020 20,2.657565
2110,6/19/2020 21,2.5143150000000003
2111,6/19/2020 22,2.5143150000000003
2112,6/19/2020 23,2.466565
2113,6/20/2020 0,2.44269
2114,6/20/2020 1,2.39494
2115,6/20/2020 2,2.323315
2116,6/20/2020 3,2.323315
2117,6/20/2020 4,2.2755650000000003
2118,6/20/2020 5,2.2755650000000003
2119,6/20/2020 6,2.227815
2120,6/20/2020 7,2.1800650000000004
2121,6/20/2020 8,2.15619
2122,6/20/2020 9,2.132315
2123,6/20/2020 10,2.15619
2124,6/20/2020 11,2.20394
2125,6/20/2020 12,2.15619
2126,6/20/2020 13,2.15619
2127,6/20/2020 14,2.15619
2128,6/20/2020 15,2.1084400000000003
2129,6/20/2020 16,2.1084400000000003
2130,6/20/2020 17,2.1084400000000003
2131,6/20/2020 18,2.0368150000000003
2132,6/20/2020 19,1.989065
2133,6/20/2020 20,1.989065
2134,6/20/2020 21,2.06069
2135,6/20/2020 22,2.084565
2136,6/20/2020 23,2.0368150000000003
2137,6/21/2020 0,1.989065
2138,6/21/2020 1,1.989065
2139,6/21/2020 2,2.01294
2140,6/21/2020 3,1.96519
2141,6/21/2020 4,2.01294
2142,6/21/2020 5,1.941315
2143,6/21/2020 6,1.989065
2144,6/21/2020 7,1.96519
2145,6/21/2020 8,1.9174400000000005
2146,6/21/2020 9,1.941315
2147,6/21/2020 10,1.989065
2148,6/21/2020 11,1.96519
2149,6/21/2020 12,1.9174400000000005
2150,6/21/2020 13,1.941315
2151,6/21/2020 14,2.0368150000000003
2152,6/21/2020 15,2.06069
2153,6/21/2020 16,1.989065
2154,6/21/2020 17,1.989065
2155,6/21/2020 18,1.96519
2156,6/21/2020 19,1.893565
2157,6/21/2020 20,1.941315
2158,6/21/2020 21,1.941315
2159,6/21/2020 22,1.86969
2160,6/21/2020 23,1.893565
2161,6/22/2020 0,1.893565
2162,6/22/2020 1,1.941315
2163,6/22/2020 2,1.941315
2164,6/22/2020 3,1.845815
2165,6/22/2020 4,1.86969
2166,6/22/2020 5,1.9174400000000005
2167,6/22/2020 6,1.845815
2168,6/22/2020 7,1.82194
2169,6/22/2020 8,1.82194
2170,6/22/2020 9,1.86969
2171,6/22/2020 10,1.845815
2172,6/22/2020 11,1.82194
2173,6/22/2020 12,1.845815
2174,6/22/2020 13,1.86969
2175,6/22/2020 14,1.9174400000000005
2176,6/22/2020 15,1.893565
2177,6/22/2020 16,1.845815
2178,6/22/2020 17,1.893565
2179,6/22/2020 18,1.893565
2180,6/22/2020 19,1.82194
2181,6/22/2020 20,1.7741900000000002
2182,6/22/2020 21,1.845815
2183,6/22/2020 22,1.86969
2184,6/22/2020 23,2.0368150000000003
2185,6/23/2020 0,2.06069
2186,6/23/2020 1,2.1084400000000003
2187,6/23/2020 2,2.0368150000000003
2188,6/23/2020 3,2.06069
2189,6/23/2020 4,1.989065
2190,6/23/2020 5,1.989065
2191,6/23/2020 6,1.989065
2192,6/23/2020 7,1.941315
2193,6/23/2020 8,1.893565
2194,6/23/2020 9,1.893565
2195,6/23/2020 10,1.893565
2196,6/23/2020 11,1.9174400000000005
2197,6/23/2020 12,1.86969
2198,6/23/2020 13,1.86969
2199,6/23/2020 14,1.82194
2200,6/23/2020 0,2.06069
2201,6/23/2020 1,2.1084400000000003
2202,6/23/2020 2,2.0368150000000003
2203,6/23/2020 3,2.06069
2204,6/23/2020 4,1.989065
2205,6/23/2020 5,1.989065
2206,6/23/2020 6,1.989065
2207,6/23/2020 7,1.941315
2208,6/23/2020 8,1.893565
2209,6/23/2020 9,1.893565
2210,6/23/2020 10,1.893565
2211,6/23/2020 11,1.9174400000000005
2212,6/23/2020 12,1.86969
2213,6/23/2020 13,1.86969
2214,6/23/2020 14,1.82194
2215,6/23/2020 15,1.86969
2216,6/23/2020 16,1.86969
2217,6/23/2020 17,1.86969
2218,6/23/2020 18,1.893565
2219,6/23/2020 19,1.845815
2220,6/23/2020 20,1.86969
2221,6/23/2020 21,1.845815
2222,6/23/2020 22,1.7741900000000002
2223,6/23/2020 23,1.7741900000000002
2224,6/24/2020 0,1.7980650000000002
2225,6/24/2020 1,1.7741900000000002
2226,6/24/2020 2,1.82194
2227,6/24/2020 3,1.845815
2228,6/24/2020 4,1.7980650000000002
2229,6/24/2020 5,1.82194
2230,6/24/2020 6,1.82194
2231,6/24/2020 7,1.82194
2232,6/24/2020 8,1.7980650000000002
2233,6/24/2020 9,1.82194
2234,6/24/2020 10,1.7980650000000002
2235,6/24/2020 11,1.750315
2236,6/24/2020 12,1.82194
2237,6/24/2020 13,1.750315
2238,6/24/2020 14,1.82194
2239,6/24/2020 15,1.750315
2240,6/24/2020 16,1.7264400000000002
2241,6/24/2020 17,1.7741900000000002
2242,6/24/2020 18,1.750315
2243,6/24/2020 19,1.750315
2244,6/24/2020 20,1.7741900000000002
2245,6/24/2020 21,1.7264400000000002
2246,6/24/2020 22,1.750315
2247,6/24/2020 23,1.7264400000000002
2248,6/25/2020 0,1.7980650000000002
2249,6/25/2020 1,1.7741900000000002
2250,6/25/2020 2,1.702565
2251,6/25/2020 3,1.7264400000000002
2252,6/25/2020 4,1.7264400000000002
2253,6/25/2020 5,1.7264400000000002
2254,6/25/2020 6,1.6786900000000002
2255,6/25/2020 7,1.6786900000000002
2256,6/25/2020 8,1.6786900000000002
2257,6/25/2020 9,1.702565
2258,6/25/2020 10,1.7264400000000002
2259,6/25/2020 11,1.7264400000000002
2260,6/25/2020 12,1.7264400000000002
2261,6/25/2020 13,1.82194
2262,6/25/2020 14,1.96519
2263,6/25/2020 15,1.86969
2264,6/25/2020 16,1.941315
2265,6/25/2020 17,2.1084400000000003
2266,6/25/2020 18,2.20394
2267,6/25/2020 19,2.15619
2268,6/25/2020 20,2.25169
2269,6/25/2020 21,2.1800650000000004
2270,6/25/2020 22,2.1800650000000004
2271,6/25/2020 23,2.20394
2272,6/26/2020 0,2.15619
2273,6/26/2020 1,2.1800650000000004
2274,6/26/2020 2,2.15619
2275,6/26/2020 3,2.1084400000000003
2276,6/26/2020 4,2.01294
2277,6/26/2020 5,2.084565
2278,6/26/2020 6,2.01294
2279,6/26/2020 7,1.941315
2280,6/26/2020 8,2.01294
2281,6/26/2020 9,1.9174400000000005
2282,6/26/2020 10,1.96519
2283,6/26/2020 11,1.941315
2284,6/26/2020 12,1.893565
2285,6/26/2020 13,1.9174400000000005
2286,6/26/2020 14,1.941315
2287,6/26/2020 15,1.86969
2288,6/26/2020 16,1.82194
2289,6/26/2020 17,1.845815
2290,6/26/2020 18,1.893565
2291,6/26/2020 19,1.893565
2292,6/26/2020 20,1.845815
2293,6/26/2020 21,1.86969
2294,6/26/2020 22,1.845815
2295,6/26/2020 23,1.86969
2296,6/27/2020 0,1.845815
2297,6/27/2020 1,1.845815
2298,6/27/2020 2,1.893565
2299,6/27/2020 3,1.989065
2300,6/27/2020 4,1.96519
2301,6/27/2020 5,1.96519
2302,6/27/2020 6,1.989065
2303,6/27/2020 7,1.989065
2304,6/27/2020 8,1.941315
2305,6/27/2020 9,2.15619
2306,6/27/2020 10,1.86969
2307,6/27/2020 11,1.941315
2308,6/27/2020 12,1.86969
2309,6/27/2020 13,1.845815
2310,6/27/2020 14,1.9174400000000005
2311,6/27/2020 15,1.9174400000000005
2312,6/27/2020 16,2.01294
2313,6/27/2020 17,2.72919
2314,6/27/2020 18,3.3976900000000003
2315,6/27/2020 19,3.3260650000000003
2316,6/27/2020 20,3.0873150000000003
2317,6/27/2020 21,2.9201900000000003
2318,6/27/2020 22,2.8246900000000004
2319,6/27/2020 23,2.72919
2320,6/28/2020 0,2.63369
2321,6/28/2020 1,2.609815
2322,6/28/2020 2,2.5143150000000003
2323,6/28/2020 3,2.466565
2324,6/28/2020 4,2.418815
2325,6/28/2020 5,2.418815
2326,6/28/2020 6,2.323315
2327,6/28/2020 7,2.371065
2328,6/28/2020 8,2.323315
2329,6/28/2020 9,2.227815
2330,6/28/2020 10,2.227815
2331,6/28/2020 11,2.25169
2332,6/28/2020 12,2.20394
2333,6/28/2020 13,2.227815
2334,6/28/2020 14,2.132315
2335,6/28/2020 15,2.1800650000000004
2336,6/28/2020 16,2.084565
2337,6/28/2020 17,2.15619
2338,6/28/2020 18,2.227815
2339,6/28/2020 19,2.15619
2340,6/28/2020 20,2.20394
2341,6/28/2020 21,2.29944
2342,6/28/2020 22,2.44269
2343,6/28/2020 23,2.49044
2344,6/29/2020 0,2.49044
2345,6/29/2020 1,2.562065
2346,6/29/2020 2,2.466565
2347,6/29/2020 3,2.466565
2348,6/29/2020 4,2.418815
2349,6/29/2020 5,2.418815
2350,6/29/2020 6,2.3471900000000003
2351,6/29/2020 7,2.39494
2352,6/29/2020 8,2.371065
2353,6/29/2020 9,2.466565
2354,6/29/2020 10,2.25169
2355,6/29/2020 11,2.25169
2356,6/29/2020 12,2.2755650000000003
2357,6/29/2020 13,2.20394
2358,6/29/2020 14,2.1800650000000004
2359,6/29/2020 15,2.20394
2360,6/29/2020 16,2.20394
2361,6/29/2020 17,2.25169
2362,6/29/2020 18,2.227815
2363,6/29/2020 19,2.29944
2364,6/29/2020 20,2.2755650000000003
2365,6/29/2020 21,2.44269
2366,6/29/2020 22,2.371065
2367,6/29/2020 23,2.25169
2368,6/30/2020 0,2.3471900000000003
2369,6/30/2020 1,2.323315
2370,6/30/2020 2,2.25169
2371,6/30/2020 3,2.227815
2372,6/30/2020 4,2.227815
2373,6/30/2020 5,2.20394
2374,6/30/2020 6,2.227815
2375,6/30/2020 7,2.20394
2376,6/30/2020 8,2.1800650000000004
2377,6/30/2020 9,2.1800650000000004
2378,6/30/2020 10,2.15619
2379,6/30/2020 11,2.1084400000000003
2380,6/30/2020 12,2.15619
2381,6/30/2020 13,2.15619
2382,6/30/2020 14,2.132315
2383,6/30/2020 15,2.0368150000000003
2384,6/30/2020 16,2.06069
2385,6/30/2020 17,2.06069
2386,6/30/2020 18,2.06069
2387,6/30/2020 19,2.371065
2388,6/30/2020 20,2.3471900000000003
2389,6/30/2020 21,2.323315
2390,6/30/2020 22,2.2755650000000003
2391,6/30/2020 23,2.227815
2392,7/1/2020 0,2.2755650000000003
2393,7/1/2020 1,2.25169
2394,7/1/2020 2,2.227815
2395,7/1/2020 3,2.15619
2396,7/1/2020 4,2.15619
2397,7/1/2020 5,2.132315
2398,7/1/2020 6,2.084565
2399,7/1/2020 7,2.15619
2400,7/1/2020 8,2.132315
2401,7/1/2020 9,2.084565
2402,7/1/2020 10,2.084565
2403,7/1/2020 11,2.06069
2404,7/1/2020 12,2.0368150000000003
2405,7/1/2020 13,2.084565
2406,7/1/2020 14,2.01294
2407,7/1/2020 15,2.0368150000000003
2408,7/1/2020 16,2.466565
2409,7/1/2020 17,2.1800650000000004
2410,7/1/2020 18,2.1800650000000004
2411,7/1/2020 19,2.1800650000000004
2412,7/1/2020 20,2.084565
2413,7/1/2020 21,2.15619
2414,7/1/2020 22,2.06069
2415,7/1/2020 23,2.15619
2416,7/2/2020 0,2.2755650000000003
2417,7/2/2020 1,2.29944
2418,7/2/2020 2,2.20394
2419,7/2/2020 3,2.227815
2420,7/2/2020 4,2.1800650000000004
2421,7/2/2020 5,2.227815
2422,7/2/2020 6,2.1800650000000004
2423,7/2/2020 7,2.132315
2424,7/2/2020 8,2.20394
2425,7/2/2020 9,2.132315
2426,7/2/2020 10,2.15619
2427,7/2/2020 11,2.1084400000000003
2428,7/2/2020 12,2.06069
2429,7/2/2020 13,2.06069
2430,7/2/2020 14,2.06069
2431,7/2/2020 15,2.084565
2432,7/2/2020 16,2.0368150000000003
2433,7/2/2020 17,2.1084400000000003
2434,7/2/2020 18,2.1084400000000003
2435,7/2/2020 19,2.15619
2436,7/2/2020 20,2.227815
2437,7/2/2020 21,2.25169
2438,7/2/2020 22,2.323315
2439,7/2/2020 23,2.3471900000000003
2440,7/3/2020 0,2.323315
2441,7/3/2020 1,2.25169
2442,7/3/2020 2,2.25169
2443,7/3/2020 3,2.20394
2444,7/3/2020 4,2.20394
2445,7/3/2020 5,2.084565
2446,7/3/2020 6,2.06069
2447,7/3/2020 7,2.1084400000000003
2448,7/3/2020 8,2.132315
2449,7/3/2020 9,2.06069
2450,7/3/2020 10,2.01294
2451,7/3/2020 11,2.06069
2452,7/3/2020 12,2.0368150000000003
2453,7/3/2020 13,2.084565
2454,7/3/2020 14,2.15619
2455,7/3/2020 15,2.1800650000000004
2456,7/3/2020 16,2.25169
2457,7/3/2020 17,2.29944
2458,7/3/2020 18,2.25169
2459,7/3/2020 19,2.20394
2460,7/3/2020 20,2.1800650000000004
2461,7/3/2020 21,2.227815
2462,7/3/2020 22,2.3471900000000003
2463,7/3/2020 23,2.25169
2464,7/4/2020 0,2.227815
2465,7/4/2020 1,2.323315
2466,7/4/2020 2,2.2755650000000003
2467,7/4/2020 3,2.323315
2468,7/4/2020 4,2.25169
2469,7/4/2020 5,2.20394
2470,7/4/2020 6,2.227815
2471,7/4/2020 7,2.132315
2472,7/4/2020 8,2.227815
2473,7/4/2020 9,2.15619
2474,7/4/2020 10,2.132315
2475,7/4/2020 11,2.1084400000000003
2476,7/4/2020 12,2.132315
2477,7/4/2020 13,2.132315
2478,7/4/2020 14,2.06069
2479,7/4/2020 15,2.084565
2480,7/4/2020 16,2.0368150000000003
2481,7/4/2020 17,2.084565
2482,7/4/2020 18,2.084565
2483,7/4/2020 19,2.0368150000000003
2484,7/4/2020 20,2.0368150000000003
2485,7/4/2020 21,2.132315
2486,7/4/2020 22,2.1084400000000003
2487,7/4/2020 23,2.1800650000000004
2488,7/5/2020 0,2.132315
2489,7/5/2020 1,2.15619
2490,7/5/2020 2,2.1800650000000004
2491,7/5/2020 3,2.084565
2492,7/5/2020 4,2.1084400000000003
2493,7/5/2020 5,2.084565
2494,7/5/2020 6,2.06069
2495,7/5/2020 7,2.01294
2496,7/5/2020 8,2.1084400000000003
2497,7/5/2020 9,1.989065
2498,7/5/2020 10,2.01294
2499,7/5/2020 11,1.989065
2500,7/5/2020 12,1.989065
2501,7/5/2020 13,2.0368150000000003
2502,7/5/2020 14,2.0368150000000003
2503,7/5/2020 15,1.941315
2504,7/5/2020 16,1.989065
2505,7/5/2020 17,1.989065
2506,7/5/2020 18,1.96519
2507,7/5/2020 19,1.96519
2508,7/5/2020 20,2.0368150000000003
2509,7/5/2020 21,1.96519
2510,7/5/2020 22,1.941315
2511,7/5/2020 23,1.9174400000000005
2512,7/6/2020 0,1.96519
2513,7/6/2020 1,1.9174400000000005
2514,7/6/2020 2,1.96519
2515,7/6/2020 3,1.9174400000000005
2516,7/6/2020 4,1.86969
2517,7/6/2020 5,1.893565
2518,7/6/2020 6,1.893565
2519,7/6/2020 7,1.96519
2520,7/6/2020 8,1.86969
2521,7/6/2020 0,1.96519
2522,7/6/2020 1,1.9174400000000005
2523,7/6/2020 2,1.96519
2524,7/6/2020 3,1.9174400000000005
2525,7/6/2020 4,1.86969
2526,7/6/2020 5,1.893565
2527,7/6/2020 6,1.893565
2528,7/6/2020 7,1.96519
2529,7/6/2020 8,1.86969
2530,7/6/2020 9,1.86969
2531,7/6/2020 10,1.941315
2532,7/6/2020 11,1.941315
2533,7/6/2020 12,1.893565
2534,7/6/2020 13,1.86969
2535,7/6/2020 14,1.86969
2536,7/6/2020 15,1.941315
2537,7/6/2020 16,1.941315
2538,7/6/2020 17,1.9174400000000005
2539,7/6/2020 18,1.845815
2540,7/6/2020 19,1.893565
2541,7/6/2020 20,1.941315
2542,7/6/2020 21,1.845815
2543,7/6/2020 22,1.9174400000000005
2544,7/6/2020 23,1.82194
2545,7/7/2020 0,1.82194
2546,7/7/2020 1,1.86969
2547,7/7/2020 2,1.82194
2548,7/7/2020 3,1.7980650000000002
2549,7/7/2020 4,1.845815
2550,7/7/2020 5,1.82194
2551,7/7/2020 6,1.86969
2552,7/7/2020 7,1.893565
2553,7/7/2020 8,1.893565
2554,7/7/2020 9,1.7980650000000002
2555,7/7/2020 10,1.845815
2556,7/7/2020 11,2.15619
2557,7/7/2020 12,1.893565
2558,7/7/2020 13,1.7980650000000002
2559,7/7/2020 14,1.893565
2560,7/7/2020 15,1.845815
2561,7/7/2020 16,1.845815
2562,7/7/2020 17,1.86969
2563,7/7/2020 18,1.86969
2564,7/7/2020 19,1.7980650000000002
2565,7/7/2020 20,1.82194
2566,7/7/2020 21,1.82194
2567,7/7/2020 22,1.86969
2568,7/7/2020 23,1.7741900000000002
2569,7/8/2020 0,1.7741900000000002
2570,7/8/2020 1,1.86969
2571,7/8/2020 2,1.7980650000000002
