,Unnamed: 0,Timestamp,Sensor Value
352,352,01/08/2021 08:00:00,1.1
353,353,01/08/2021 08:30:00,1.1
354,354,01/08/2021 09:00:00,1.18204
355,355,01/08/2021 09:30:00,0.91
356,356,01/08/2021 10:00:00,0.91
357,357,01/08/2021 10:30:00,0.52498
358,358,01/08/2021 11:00:00,1.07265
359,359,01/08/2021 11:30:00,0.41145
360,360,01/08/2021 12:00:00,0.18883
361,361,01/08/2021 12:30:00,0.48924
362,362,01/08/2021 13:00:00,0.6
363,363,01/08/2021 13:30:00,0.6
364,364,01/08/2021 14:00:00,0.36938
365,365,01/08/2021 14:30:00,0.26672
366,366,01/08/2021 15:00:00,0.23103
367,367,01/08/2021 15:30:00,0.15825
368,368,01/08/2021 16:00:00,0.17691
369,369,01/08/2021 16:30:00,0.02975
370,370,01/08/2021 17:00:00,0.0
371,371,01/08/2021 17:30:00,0.0
372,372,01/08/2021 18:00:00,0.0
373,373,01/08/2021 18:30:00,0.0
374,374,01/08/2021 19:00:00,0.0
375,375,01/08/2021 19:30:00,0.0
376,376,01/08/2021 20:00:00,0.0
377,377,01/08/2021 20:30:00,0.0
378,378,01/08/2021 21:00:00,0.0
379,379,01/08/2021 21:30:00,0.0
380,380,01/08/2021 22:00:00,0.0
381,381,01/08/2021 22:30:00,0.0
382,382,01/08/2021 23:00:00,0.0
383,383,01/08/2021 23:30:00,0.0
384,384,01/09/2021 00:00:00,0.0
385,385,01/09/2021 00:30:00,0.0
386,386,01/09/2021 01:00:00,0.0
387,387,01/09/2021 01:30:00,0.0
388,388,01/09/2021 02:00:00,0.0
389,389,01/09/2021 02:30:00,0.0
390,390,01/09/2021 03:00:00,0.0
391,391,01/09/2021 03:30:00,0.0
392,392,01/09/2021 04:00:00,0.0
393,393,01/09/2021 04:30:00,0.0
394,394,01/09/2021 05:00:00,0.0
395,395,01/09/2021 05:30:00,0.0
396,396,01/09/2021 06:00:00,0.0
397,397,01/09/2021 06:30:00,0.0
398,398,01/09/2021 07:00:00,1.54886
399,399,01/09/2021 07:30:00,2.95
400,400,01/09/2021 08:00:00,1.95
401,401,01/09/2021 08:30:00,1.95
402,402,01/09/2021 09:00:00,1.656
403,403,01/09/2021 09:30:00,1.80956
404,404,01/09/2021 10:00:00,1.58209
405,405,01/09/2021 10:30:00,0.82814
406,406,01/09/2021 11:00:00,0.95156
407,407,01/09/2021 11:30:00,2.89584
408,408,01/09/2021 12:00:00,1.98665
409,409,01/09/2021 12:30:00,1.44219
410,410,01/09/2021 13:00:00,0.0
411,411,01/09/2021 13:30:00,0.0
412,412,01/09/2021 14:00:00,0.00492
413,413,01/09/2021 14:30:00,0.0
414,414,01/09/2021 15:00:00,0.0
415,415,01/09/2021 15:30:00,0.0
416,416,01/09/2021 16:00:00,0.0
417,417,01/09/2021 16:30:00,0.0
418,418,01/09/2021 17:00:00,0.0
419,419,01/09/2021 17:30:00,0.0
420,420,01/09/2021 18:00:00,0.0
421,421,01/09/2021 18:30:00,0.0
422,422,01/09/2021 19:00:00,0.0
423,423,01/09/2021 19:30:00,0.0
424,424,01/09/2021 20:00:00,0.0
425,425,01/09/2021 20:30:00,0.0
426,426,01/09/2021 21:00:00,0.0
427,427,01/09/2021 21:30:00,0.0
428,428,01/09/2021 22:00:00,0.0
429,429,01/09/2021 22:30:00,0.0
430,430,01/09/2021 23:00:00,0.0
431,431,01/09/2021 23:30:00,0.0
432,432,01/10/2021 00:00:00,0.0
433,433,01/10/2021 00:30:00,0.0
434,434,01/10/2021 01:00:00,0.0
435,435,01/10/2021 01:30:00,0.0
436,436,01/10/2021 02:00:00,0.0
437,437,01/10/2021 02:30:00,0.0
438,438,01/10/2021 03:00:00,0.0
439,439,01/10/2021 03:30:00,0.0
440,440,01/10/2021 04:00:00,0.0
441,441,01/10/2021 04:30:00,0.0
442,442,01/10/2021 05:00:00,0.0
443,443,01/10/2021 05:30:00,0.0
444,444,01/10/2021 06:00:00,0.0
445,445,01/10/2021 06:30:00,0.07626
446,446,01/10/2021 07:00:00,1.37
447,447,01/10/2021 07:30:00,1.37
448,448,01/10/2021 08:00:00,1.89023
449,449,01/10/2021 08:30:00,1.44094
450,450,01/10/2021 09:00:00,2.11264
451,451,01/10/2021 09:30:00,3.88792
452,452,01/10/2021 10:00:00,2.25429
453,453,01/10/2021 10:30:00,4.26
454,454,01/10/2021 11:00:00,4.26
455,455,01/10/2021 11:30:00,2.62258
456,456,01/10/2021 12:00:00,1.89371
457,457,01/10/2021 12:30:00,0.0
458,458,01/10/2021 13:00:00,0.0
459,459,01/10/2021 13:30:00,0.0
460,460,01/10/2021 14:00:00,0.0
461,461,01/10/2021 14:30:00,0.0
462,462,01/10/2021 15:00:00,0.0
463,463,01/10/2021 15:30:00,0.0
464,464,01/10/2021 16:00:00,0.0
465,465,01/10/2021 16:30:00,0.0
466,466,01/10/2021 17:00:00,0.0
467,467,01/10/2021 17:30:00,0.0
468,468,01/10/2021 18:00:00,0.0
469,469,01/10/2021 18:30:00,0.0
470,470,01/10/2021 19:00:00,0.0
471,471,01/10/2021 19:30:00,0.0
472,472,01/10/2021 20:00:00,0.0
473,473,01/10/2021 20:30:00,0.0
474,474,01/10/2021 21:00:00,0.00317
475,475,01/10/2021 21:30:00,0.0
476,476,01/10/2021 22:00:00,0.0
477,477,01/10/2021 22:30:00,0.04225
478,478,01/10/2021 23:00:00,0.0
479,479,01/10/2021 23:30:00,0.0
480,480,01/11/2021 00:00:00,0.0
481,481,01/11/2021 00:30:00,0.0
482,482,01/11/2021 01:00:00,0.0
483,483,01/11/2021 01:30:00,0.08675
484,484,01/11/2021 02:00:00,0.0
485,485,01/11/2021 02:30:00,0.0
486,486,01/11/2021 03:00:00,0.04562
487,487,01/11/2021 03:30:00,0.03665
488,488,01/11/2021 04:00:00,0.11031
489,489,01/11/2021 04:30:00,0.0
490,490,01/11/2021 05:00:00,0.0
491,491,01/11/2021 05:30:00,0.0
492,492,01/11/2021 06:00:00,0.02814
493,493,01/11/2021 06:30:00,0.0
494,494,01/11/2021 07:00:00,0.00234
495,495,01/11/2021 07:30:00,0.49
496,496,01/11/2021 08:00:00,0.49
497,497,01/11/2021 08:30:00,0.27434
498,498,01/11/2021 09:00:00,0.19742
499,499,01/11/2021 09:30:00,0.15591
500,500,01/11/2021 10:00:00,0.0
501,501,01/11/2021 10:30:00,0.0
502,502,01/11/2021 11:00:00,0.0
503,503,01/11/2021 11:30:00,0.0
504,504,01/11/2021 12:00:00,0.0
505,505,01/11/2021 12:30:00,0.0
506,506,01/11/2021 13:00:00,0.0
507,507,01/11/2021 13:30:00,0.0
508,508,01/11/2021 14:00:00,0.0
509,509,01/11/2021 14:30:00,0.0
510,510,01/11/2021 15:00:00,0.0
511,511,01/11/2021 15:30:00,0.0
512,512,01/11/2021 16:00:00,0.0
513,513,01/11/2021 16:30:00,0.0
514,514,01/11/2021 17:00:00,0.0
515,515,01/11/2021 17:30:00,0.0
516,516,01/11/2021 18:00:00,0.0
517,517,01/11/2021 18:30:00,0.0
518,518,01/11/2021 19:00:00,0.0
519,519,01/11/2021 19:30:00,0.0
520,520,01/11/2021 20:00:00,0.0
521,521,01/11/2021 20:30:00,0.0
522,522,01/11/2021 21:00:00,0.0
523,523,01/11/2021 21:30:00,0.0
524,524,01/11/2021 22:00:00,0.0
525,525,01/11/2021 22:30:00,0.0
526,526,01/11/2021 23:00:00,0.00552
527,527,01/11/2021 23:30:00,0.00147
528,528,01/12/2021 00:00:00,0.0
529,529,01/12/2021 00:30:00,0.0
530,530,01/12/2021 01:00:00,0.0
531,531,01/12/2021 01:30:00,0.02
532,532,01/12/2021 02:00:00,0.02
533,533,01/12/2021 02:30:00,0.01523
534,534,01/12/2021 03:00:00,0.00889
535,535,01/12/2021 03:30:00,0.0054
536,536,01/12/2021 04:00:00,0.00301
537,537,01/12/2021 04:30:00,0.0
538,538,01/12/2021 05:00:00,0.37
539,539,01/12/2021 05:30:00,0.37
540,540,01/12/2021 06:00:00,0.23427
541,541,01/12/2021 06:30:00,0.78702
542,542,01/12/2021 07:00:00,3.00157
543,543,01/12/2021 07:30:00,0.26602
544,544,01/12/2021 08:00:00,0.05098
545,545,01/12/2021 08:30:00,0.16745
546,546,01/12/2021 09:00:00,1.97943
547,547,01/12/2021 09:30:00,1.27418
548,548,01/12/2021 10:00:00,2.29
549,549,01/12/2021 10:30:00,0.3
550,550,01/12/2021 11:00:00,0.3
551,551,01/12/2021 11:30:00,0.47235
552,552,01/12/2021 12:00:00,0.81948
553,553,01/12/2021 12:30:00,4.0
554,554,01/12/2021 13:00:00,4.0
555,555,01/12/2021 13:30:00,4.9
556,556,01/12/2021 14:00:00,4.9
557,557,01/12/2021 14:30:00,3.80747
558,558,01/12/2021 15:00:00,3.9997
559,559,01/12/2021 15:30:00,1.91727
560,560,01/12/2021 16:00:00,0.78565
561,561,01/12/2021 16:30:00,0.44064
562,562,01/12/2021 17:00:00,0.18
563,563,01/12/2021 17:30:00,0.0
564,564,01/12/2021 18:00:00,0.0
565,565,01/12/2021 18:30:00,0.00282
566,566,01/12/2021 19:00:00,0.0
567,567,01/12/2021 19:30:00,0.0
568,568,01/12/2021 20:00:00,0.0
569,569,01/12/2021 20:30:00,0.0
570,570,01/12/2021 21:00:00,0.0
571,571,01/12/2021 21:30:00,0.0
572,572,01/12/2021 22:00:00,0.0
573,573,01/12/2021 22:30:00,0.0
574,574,01/12/2021 23:00:00,0.0
