,Timestamp,Water Level,Rain Gauge 0,Rain Gauge 1
0,2021-06-01 00:00:00,2.01294,,0.208
1,2021-06-01 01:00:00,2.01294,,0.24
2,2021-06-01 02:00:00,2.10844,,0.272
3,2021-06-01 03:00:00,2.10844,,0.304
4,2021-06-01 04:00:00,2.25169,,0.432
5,2021-06-01 05:00:00,2.323315,,0.568
6,2021-06-01 06:00:00,2.418815,,0.68
7,2021-06-01 07:00:00,2.562065,,0.792
8,2021-06-01 08:00:00,2.72919,,0.944
9,2021-06-01 09:00:00,2.82469,,1.008
10,2021-06-01 10:00:00,,,1.008
11,2021-06-01 11:00:00,3.01569,,1.128
12,2021-06-01 12:00:00,,,1.128
13,2021-06-01 13:00:00,2.944065,,1.152
14,2021-06-01 14:00:00,3.01569,,0.0
15,2021-06-01 15:00:00,2.92019,,0.0
16,2021-06-01 16:00:00,2.848565,,0.0
17,2021-06-01 17:00:00,2.896315,,0.0
18,2021-06-01 18:00:00,2.72919,,0.0
19,2021-06-01 19:00:00,2.753065,,0.0
20,2021-06-01 20:00:00,2.705315,,0.0
21,2021-06-01 21:00:00,2.68144,,0.0
22,2021-06-01 22:00:00,2.63369,,0.0
23,2021-06-01 23:00:00,2.562065,,0.0
24,2021-06-02 00:00:00,2.609815,,0.0
25,2021-06-02 01:00:00,2.53819,,0.0
26,2021-06-02 02:00:00,,,0.0
27,2021-06-02 03:00:00,2.466565,,0.0
28,2021-06-02 04:00:00,2.44269,,0.0
29,2021-06-02 05:00:00,2.418815,,0.0
30,2021-06-02 06:00:00,2.371065,,0.0
31,2021-06-02 07:00:00,2.39494,,0.0
32,2021-06-02 08:00:00,2.371065,,0.0
33,2021-06-02 09:00:00,2.29944,,0.0
34,2021-06-02 10:00:00,2.39494,,0.0
35,2021-06-02 11:00:00,2.275565,,0.0
36,2021-06-02 12:00:00,2.29944,,0.0
37,2021-06-02 13:00:00,2.29944,,0.0
38,2021-06-02 14:00:00,2.227815,,0.0
39,2021-06-02 15:00:00,2.275565,,0.0
40,2021-06-02 16:00:00,2.227815,,0.0
41,2021-06-02 17:00:00,2.25169,,0.0
